O3,a,b,c,date,timestamp

37.3,41.3,952.5,713,26/07/18,23:18:01
37.5,41.3,952.6,704,26/07/18,23:18:11
37.4,41.3,952.5,702,26/07/18,23:18:21
35.9,41.3,952.5,703,26/07/18,23:18:31
35.9,41.3,952.6,704,26/07/18,23:18:41
36.7,41.3,952.6,704,26/07/18,23:18:51
36.0,41.3,952.5,701,26/07/18,23:19:01
35.0,41.3,952.6,707,26/07/18,23:19:11
35.6,41.3,952.5,711,26/07/18,23:19:21
37.6,41.3,952.6,704,26/07/18,23:19:31
37.9,41.3,952.6,712,26/07/18,23:19:41
38.2,41.3,952.6,708,26/07/18,23:19:51
38.2,41.3,952.6,707,26/07/18,23:20:01
35.8,41.3,952.5,697,26/07/18,23:20:11
35.8,41.3,952.6,708,26/07/18,23:20:21
37.6,41.3,952.6,705,26/07/18,23:20:31
36.7,41.3,952.6,702,26/07/18,23:20:41
35.8,41.3,952.6,711,26/07/18,23:20:51
35.8,41.3,952.6,702,26/07/18,23:21:01
35.8,41.3,952.6,707,26/07/18,23:21:11
35.8,41.3,952.6,699,26/07/18,23:21:21
34.7,41.2,952.6,699,26/07/18,23:21:31
34.3,41.2,952.6,701,26/07/18,23:21:41
35.1,41.2,952.6,704,26/07/18,23:21:51
35.7,41.2,952.6,702,26/07/18,23:22:01
36.8,41.2,952.7,703,26/07/18,23:22:11
37.4,41.2,952.6,698,26/07/18,23:22:21
37.0,41.2,952.6,705,26/07/18,23:22:31
33.6,41.2,952.6,711,26/07/18,23:22:41
32.8,41.2,952.6,708,26/07/18,23:22:51
35.3,41.2,952.6,709,26/07/18,23:23:01
34.9,41.2,952.6,702,26/07/18,23:23:11
34.5,41.2,952.6,694,26/07/18,23:23:21
34.7,41.2,952.6,703,26/07/18,23:23:31
34.3,41.2,952.6,710,26/07/18,23:23:41
35.6,41.2,952.6,701,26/07/18,23:23:51
36.6,41.2,952.6,707,26/07/18,23:24:01
36.6,41.2,952.6,701,26/07/18,23:24:11
36.1,41.2,952.6,709,26/07/18,23:24:21
10.5,41.2,952.6,702,26/07/18,23:24:31
10.8,41.2,952.6,700,26/07/18,23:24:41
34.9,41.2,952.6,703,26/07/18,23:24:51
34.4,41.1,952.6,696,26/07/18,23:25:01
35.5,41.1,952.6,704,26/07/18,23:25:11
35.8,41.1,952.6,709,26/07/18,23:25:21
34.6,41.1,952.6,707,26/07/18,23:25:31
36.0,41.1,952.6,711,26/07/18,23:25:41
36.1,41.1,952.4,728,26/07/18,23:25:51
35.2,41.1,952.6,701,26/07/18,23:26:01
34.3,41.1,952.6,701,26/07/18,23:26:11
34.4,41.1,952.6,707,26/07/18,23:26:21
33.9,41.1,952.6,709,26/07/18,23:26:31
34.4,41.1,952.6,700,26/07/18,23:26:41
36.5,41.1,952.6,699,26/07/18,23:26:51
35.4,41.1,952.6,708,26/07/18,23:27:01
35.0,41.1,952.6,709,26/07/18,23:27:11
34.8,41.1,952.6,710,26/07/18,23:27:21
33.8,41.1,952.6,699,26/07/18,23:27:31
34.6,41.1,952.6,710,26/07/18,23:27:41
33.9,41.1,952.6,703,26/07/18,23:27:51
30.8,41.1,952.4,714,26/07/18,23:28:01
31.7,41.1,952.5,710,26/07/18,23:28:11
33.6,41.1,952.6,705,26/07/18,23:28:21
35.2,41.1,952.6,706,26/07/18,23:28:31
36.2,41.1,952.6,706,26/07/18,23:28:41
34.5,41.1,952.6,700,26/07/18,23:28:51
34.7,41.0,952.6,701,26/07/18,23:29:01
36.0,41.0,952.6,711,26/07/18,23:29:11
34.9,41.0,952.6,697,26/07/18,23:29:21
32.0,41.0,952.6,699,26/07/18,23:29:31
31.6,41.0,952.6,705,26/07/18,23:29:41
34.3,41.0,952.6,702,26/07/18,23:29:51
36.7,41.0,952.6,703,26/07/18,23:30:01
35.7,41.0,952.6,702,26/07/18,23:30:11
32.8,41.0,952.6,704,26/07/18,23:30:21
32.5,41.0,952.6,702,26/07/18,23:30:31
31.3,41.0,952.6,702,26/07/18,23:30:41
30.2,41.0,952.6,707,26/07/18,23:30:51
29.7,41.0,952.7,695,26/07/18,23:31:01
29.1,41.0,952.7,705,26/07/18,23:31:11
31.1,41.0,952.7,705,26/07/18,23:31:21
32.6,41.0,952.6,692,26/07/18,23:31:31
31.4,41.0,952.6,702,26/07/18,23:31:41
29.6,41.0,952.6,702,26/07/18,23:31:51
29.3,41.0,952.6,705,26/07/18,23:32:01
31.9,41.0,952.6,704,26/07/18,23:32:11
33.6,41.0,952.7,700,26/07/18,23:32:21
32.5,41.0,952.7,697,26/07/18,23:32:31
30.9,41.0,952.7,703,26/07/18,23:32:41
30.8,41.0,952.7,704,26/07/18,23:32:51
31.2,41.0,952.7,697,26/07/18,23:33:01
30.6,41.0,952.7,704,26/07/18,23:33:11
30.6,41.0,952.6,699,26/07/18,23:33:21
30.6,40.9,952.7,704,26/07/18,23:33:31
29.5,40.9,952.7,701,26/07/18,23:33:41
29.4,40.9,952.8,697,26/07/18,23:33:51
29.8,40.9,952.7,697,26/07/18,23:34:01
30.1,40.9,952.8,701,26/07/18,23:34:11
31.1,40.9,952.8,703,26/07/18,23:34:21
31.2,40.9,952.8,705,26/07/18,23:34:31
31.0,40.9,952.8,708,26/07/18,23:34:41
33.6,40.9,952.8,703,26/07/18,23:34:51
34.7,40.9,952.7,699,26/07/18,23:35:01
33.0,40.9,952.8,699,26/07/18,23:35:11
30.7,40.9,952.7,704,26/07/18,23:35:21
29.7,40.9,952.8,695,26/07/18,23:35:31
30.8,40.9,952.7,702,26/07/18,23:35:41
31.9,40.9,952.8,705,26/07/18,23:35:51
33.1,40.9,952.8,703,26/07/18,23:36:01
31.6,40.9,952.8,702,26/07/18,23:36:11
31.0,40.9,952.8,706,26/07/18,23:36:21
32.6,40.9,952.8,702,26/07/18,23:36:31
33.5,40.9,952.8,704,26/07/18,23:36:41
31.4,40.9,952.8,694,26/07/18,23:36:51
29.3,40.9,952.8,696,26/07/18,23:37:01
29.7,40.9,952.8,706,26/07/18,23:37:11
30.2,40.9,952.8,700,26/07/18,23:37:21
31.1,40.9,952.8,698,26/07/18,23:37:31
32.9,40.8,952.8,698,26/07/18,23:37:41
35.0,40.9,952.9,707,26/07/18,23:37:51
34.2,40.8,952.8,712,26/07/18,23:38:01
31.4,40.8,952.9,701,26/07/18,23:38:11
31.6,40.8,952.8,698,26/07/18,23:38:21
34.3,40.8,952.8,703,26/07/18,23:38:31
32.8,40.8,952.9,696,26/07/18,23:38:41
32.1,40.8,952.9,705,26/07/18,23:38:51
33.4,40.8,952.8,704,26/07/18,23:39:01
32.5,40.8,952.9,705,26/07/18,23:39:11
31.7,40.8,952.9,697,26/07/18,23:39:21
32.9,40.8,952.9,692,26/07/18,23:39:31
32.5,40.8,952.9,705,26/07/18,23:39:41
30.0,40.8,952.9,704,26/07/18,23:39:51
29.6,40.8,952.9,702,26/07/18,23:40:01
27.9,40.8,952.9,706,26/07/18,23:40:11
28.7,40.8,952.9,701,26/07/18,23:40:21
29.9,40.8,952.8,701,26/07/18,23:40:31
28.1,40.8,952.8,697,26/07/18,23:40:41
29.6,40.8,952.8,707,26/07/18,23:40:51
31.8,40.8,952.9,699,26/07/18,23:41:01
31.7,40.8,952.9,698,26/07/18,23:41:11
31.3,40.8,952.8,696,26/07/18,23:41:21
32.5,40.8,952.9,701,26/07/18,23:41:31
32.8,40.7,952.8,696,26/07/18,23:41:41
28.5,40.7,952.8,697,26/07/18,23:41:51
28.4,40.7,952.9,707,26/07/18,23:42:01
32.5,40.7,952.9,699,26/07/18,23:42:11
31.3,40.7,952.9,704,26/07/18,23:42:21
27.1,40.7,952.9,699,26/07/18,23:42:31
25.3,40.7,952.9,692,26/07/18,23:42:41
26.7,40.7,952.8,695,26/07/18,23:42:51
27.7,40.7,952.9,699,26/07/18,23:43:01
27.9,40.7,952.9,701,26/07/18,23:43:11
28.4,40.7,952.9,699,26/07/18,23:43:21
27.0,40.7,952.9,700,26/07/18,23:43:31
27.2,40.7,952.9,702,26/07/18,23:43:41
29.4,40.7,952.9,694,26/07/18,23:43:51
29.2,40.7,952.9,699,26/07/18,23:44:01
28.6,40.7,953.0,697,26/07/18,23:44:11
29.3,40.7,952.9,702,26/07/18,23:44:21
31.7,40.7,952.9,697,26/07/18,23:44:31
29.5,40.7,952.9,703,26/07/18,23:44:41
26.4,40.7,952.9,701,26/07/18,23:44:51
28.2,40.7,952.9,692,26/07/18,23:45:01
29.1,40.7,953.0,695,26/07/18,23:45:11
29.1,40.7,953.0,702,26/07/18,23:45:21
26.8,40.7,952.9,696,26/07/18,23:45:31
25.6,40.7,952.9,701,26/07/18,23:45:41
28.3,40.6,952.9,699,26/07/18,23:45:51
30.4,40.6,952.9,691,26/07/18,23:46:01
29.7,40.6,953.0,696,26/07/18,23:46:11
28.6,40.6,952.9,703,26/07/18,23:46:21
29.8,40.6,953.0,702,26/07/18,23:46:31
31.2,40.6,952.9,696,26/07/18,23:46:41
31.9,40.6,952.9,705,26/07/18,23:46:51
33.1,40.6,952.9,696,26/07/18,23:47:01
33.0,40.6,952.9,698,26/07/18,23:47:11
32.7,40.6,952.9,694,26/07/18,23:47:21
34.7,40.6,952.9,693,26/07/18,23:47:31
37.0,40.6,952.9,698,26/07/18,23:47:41
38.6,40.6,952.9,696,26/07/18,23:47:51
37.6,40.6,952.9,698,26/07/18,23:48:01
35.5,40.6,952.9,692,26/07/18,23:48:11
35.9,40.6,952.9,705,26/07/18,23:48:21
37.1,40.6,952.9,699,26/07/18,23:48:31
37.9,40.6,952.9,702,26/07/18,23:48:41
36.9,40.6,952.9,702,26/07/18,23:48:51
36.1,40.6,952.9,701,26/07/18,23:49:01
36.1,40.6,952.9,704,26/07/18,23:49:11
36.6,40.6,952.9,701,26/07/18,23:49:21
36.6,40.5,952.9,694,26/07/18,23:49:31
35.3,40.5,952.9,694,26/07/18,23:49:41
34.8,40.5,952.7,722,26/07/18,23:49:51
33.5,40.5,952.9,696,26/07/18,23:50:01
34.7,40.5,952.9,695,26/07/18,23:50:11
36.0,40.5,952.9,702,26/07/18,23:50:21
35.8,40.5,953.0,703,26/07/18,23:50:31
37.5,40.5,953.0,709,26/07/18,23:50:41
38.8,40.5,953.0,692,26/07/18,23:50:51
39.0,40.5,952.9,699,26/07/18,23:51:01
39.1,40.5,952.9,703,26/07/18,23:51:11
39.6,40.5,952.9,703,26/07/18,23:51:21
39.6,40.5,952.9,693,26/07/18,23:51:31
37.5,40.5,952.9,699,26/07/18,23:51:41
37.8,40.5,952.9,698,26/07/18,23:51:51
39.6,40.5,952.9,698,26/07/18,23:52:01
39.6,40.5,952.9,707,26/07/18,23:52:11
38.8,40.5,952.9,693,26/07/18,23:52:21
36.7,40.5,952.8,695,26/07/18,23:52:31
35.1,40.5,952.9,698,26/07/18,23:52:41
35.8,40.5,952.9,699,26/07/18,23:52:51
35.0,40.5,952.9,697,26/07/18,23:53:01
34.7,40.5,952.9,702,26/07/18,23:53:11
35.9,40.5,952.9,695,26/07/18,23:53:21
36.6,40.5,952.9,699,26/07/18,23:53:31
36.9,40.5,952.9,694,26/07/18,23:53:41
37.0,40.5,952.9,704,26/07/18,23:53:51
36.9,40.4,952.9,705,26/07/18,23:54:01
35.4,40.5,952.9,692,26/07/18,23:54:11
35.3,40.5,952.9,698,26/07/18,23:54:21
35.2,40.4,952.9,698,26/07/18,23:54:31
34.6,40.4,952.9,703,26/07/18,23:54:41
35.3,40.4,952.9,698,26/07/18,23:54:51
35.8,40.4,952.9,701,26/07/18,23:55:01
34.4,40.4,952.9,700,26/07/18,23:55:11
32.3,40.4,953.0,698,26/07/18,23:55:21
33.4,40.4,952.9,698,26/07/18,23:55:31
34.8,40.4,952.9,696,26/07/18,23:55:41
35.1,40.4,953.0,690,26/07/18,23:55:51
35.6,40.4,952.9,696,26/07/18,23:56:01
35.8,40.4,952.9,700,26/07/18,23:56:11
35.4,40.4,952.9,691,26/07/18,23:56:21
36.4,40.4,952.9,700,26/07/18,23:56:31
37.4,40.4,952.9,700,26/07/18,23:56:41
37.4,40.4,952.9,694,26/07/18,23:56:51
37.3,40.4,952.9,694,26/07/18,23:57:01
38.0,40.4,952.9,704,26/07/18,23:57:11
37.4,40.4,952.9,698,26/07/18,23:57:21
37.4,40.4,952.9,689,26/07/18,23:57:31
38.5,40.4,952.9,696,26/07/18,23:57:41
37.7,40.4,952.8,688,26/07/18,23:57:51
37.2,40.4,952.9,696,26/07/18,23:58:01
37.4,40.4,952.9,699,26/07/18,23:58:11
36.8,40.4,952.9,687,26/07/18,23:58:21
34.1,40.4,952.9,699,26/07/18,23:58:31
33.5,40.4,952.9,699,26/07/18,23:58:41
33.8,40.4,952.9,702,26/07/18,23:58:51
34.4,40.4,952.9,696,26/07/18,23:59:01
35.2,40.4,952.9,703,26/07/18,23:59:11
35.5,40.4,952.9,696,26/07/18,23:59:21
35.6,40.4,952.9,693,26/07/18,23:59:31
35.1,40.4,952.9,697,26/07/18,23:59:41
36.4,40.4,952.9,694,26/07/18,23:59:51
36.0,40.4,952.9,700,27/07/18,00:00:01
35.0,40.4,952.9,704,27/07/18,00:00:11
35.4,40.4,952.9,704,27/07/18,00:00:21
35.5,40.4,953.0,700,27/07/18,00:00:31
34.8,40.4,952.9,701,27/07/18,00:00:41
33.6,40.4,952.9,694,27/07/18,00:00:51
32.8,40.4,952.9,697,27/07/18,00:01:01
34.1,40.4,952.9,699,27/07/18,00:01:11
34.6,40.4,952.9,696,27/07/18,00:01:21
35.4,40.4,952.9,690,27/07/18,00:01:31
35.9,40.4,952.9,692,27/07/18,00:01:41
33.6,40.4,952.9,687,27/07/18,00:01:51
35.8,40.4,952.9,697,27/07/18,00:02:01
39.1,40.4,952.9,699,27/07/18,00:02:11
37.6,40.4,952.9,697,27/07/18,00:02:21
35.5,40.4,952.9,695,27/07/18,00:02:31
36.3,40.4,952.9,698,27/07/18,00:02:41
38.3,40.4,952.9,693,27/07/18,00:02:51
36.9,40.4,952.9,692,27/07/18,00:03:01
32.0,40.4,953.0,692,27/07/18,00:03:11
30.5,40.4,952.9,697,27/07/18,00:03:21
32.7,40.4,953.0,701,27/07/18,00:03:31
33.1,40.4,952.9,683,27/07/18,00:03:41
34.4,40.4,952.9,696,27/07/18,00:03:51
34.9,40.4,952.9,695,27/07/18,00:04:01
34.6,40.4,952.9,701,27/07/18,00:04:11
34.2,40.4,952.9,700,27/07/18,00:04:21
34.0,40.4,952.9,695,27/07/18,00:04:31
34.9,40.4,952.9,696,27/07/18,00:04:41
33.7,40.4,952.9,702,27/07/18,00:04:51
34.5,40.4,952.9,686,27/07/18,00:05:01
35.2,40.4,953.0,696,27/07/18,00:05:11
33.4,40.4,952.9,691,27/07/18,00:05:21
33.5,40.4,953.0,688,27/07/18,00:05:31
33.2,40.4,952.9,690,27/07/18,00:05:41
31.7,40.4,953.0,699,27/07/18,00:05:51
32.8,40.4,952.9,702,27/07/18,00:06:01
33.8,40.4,952.9,693,27/07/18,00:06:11
34.3,40.4,952.9,700,27/07/18,00:06:21
35.5,40.4,953.0,699,27/07/18,00:06:31
34.5,40.4,953.0,698,27/07/18,00:06:41
34.5,40.4,953.0,691,27/07/18,00:06:51
37.3,40.4,952.9,699,27/07/18,00:07:01
36.4,40.4,952.9,696,27/07/18,00:07:11
34.7,40.4,953.0,700,27/07/18,00:07:21
33.3,40.4,953.0,698,27/07/18,00:07:31
31.3,40.4,952.9,692,27/07/18,00:07:41
33.1,40.4,952.9,688,27/07/18,00:07:51
34.7,40.4,952.9,697,27/07/18,00:08:01
35.8,40.4,952.9,692,27/07/18,00:08:11
37.5,40.4,952.9,688,27/07/18,00:08:21
37.4,40.4,953.0,692,27/07/18,00:08:31
34.8,40.4,952.9,692,27/07/18,00:08:41
33.7,40.4,953.0,697,27/07/18,00:08:51
36.8,40.4,952.9,691,27/07/18,00:09:01
39.0,40.4,952.9,697,27/07/18,00:09:11
38.5,40.4,952.9,691,27/07/18,00:09:21
38.5,40.4,952.9,705,27/07/18,00:09:31
38.9,40.4,952.9,692,27/07/18,00:09:41
38.1,40.4,952.9,693,27/07/18,00:09:51
36.3,40.4,952.8,697,27/07/18,00:10:01
34.0,40.4,952.9,703,27/07/18,00:10:11
33.2,40.4,952.8,697,27/07/18,00:10:21
32.9,40.4,953.0,690,27/07/18,00:10:31
32.8,40.4,952.9,687,27/07/18,00:10:41
35.2,40.4,952.9,699,27/07/18,00:10:51
35.2,40.4,952.9,696,27/07/18,00:11:01
32.9,40.4,952.9,696,27/07/18,00:11:11
31.5,40.4,953.0,692,27/07/18,00:11:21
31.9,40.4,952.9,697,27/07/18,00:11:31
34.3,40.4,952.9,699,27/07/18,00:11:40
34.1,40.3,952.9,695,27/07/18,00:11:50
35.9,40.4,952.9,703,27/07/18,00:12:00
37.6,40.3,952.9,696,27/07/18,00:12:10
35.8,40.3,952.9,690,27/07/18,00:12:20
35.0,40.3,952.9,696,27/07/18,00:12:30
34.1,40.3,952.9,692,27/07/18,00:12:40
31.9,40.3,952.9,696,27/07/18,00:12:50
33.5,40.3,952.9,690,27/07/18,00:13:00
35.7,40.3,952.9,701,27/07/18,00:13:10
35.2,40.3,952.9,692,27/07/18,00:13:20
36.2,40.3,952.9,692,27/07/18,00:13:30
36.0,40.3,952.9,695,27/07/18,00:13:40
36.7,40.3,952.9,700,27/07/18,00:13:50
38.7,40.3,952.9,693,27/07/18,00:14:00
37.1,40.3,952.9,698,27/07/18,00:14:10
35.3,40.3,952.9,687,27/07/18,00:14:20
36.6,40.3,952.9,692,27/07/18,00:14:30
39.2,40.3,952.9,695,27/07/18,00:14:40
40.4,40.3,952.9,693,27/07/18,00:14:50
40.9,40.3,952.9,703,27/07/18,00:15:00
41.7,40.3,952.9,689,27/07/18,00:15:10
40.0,40.3,952.9,694,27/07/18,00:15:20
38.6,40.3,952.9,683,27/07/18,00:15:30
38.4,40.3,952.9,693,27/07/18,00:15:40
37.8,40.3,952.9,696,27/07/18,00:15:50
38.5,40.3,952.8,701,27/07/18,00:16:00
38.8,40.3,952.8,692,27/07/18,00:16:10
38.6,40.3,952.8,691,27/07/18,00:16:20
39.8,40.3,952.8,695,27/07/18,00:16:30
41.3,40.3,952.8,687,27/07/18,00:16:40
40.6,40.3,952.8,697,27/07/18,00:16:50
39.8,40.3,952.8,696,27/07/18,00:17:00
41.3,40.3,952.8,693,27/07/18,00:17:10
40.3,40.3,952.9,690,27/07/18,00:17:20
38.3,40.3,952.8,692,27/07/18,00:17:30
38.1,40.3,952.8,689,27/07/18,00:17:40
38.0,40.3,952.8,693,27/07/18,00:17:50
39.4,40.3,952.8,696,27/07/18,00:18:00
37.1,40.3,952.8,696,27/07/18,00:18:10
36.4,40.3,952.9,693,27/07/18,00:18:20
38.4,40.3,952.8,686,27/07/18,00:18:30
37.6,40.3,952.9,693,27/07/18,00:18:40
35.9,40.3,952.8,693,27/07/18,00:18:50
34.9,40.3,952.8,695,27/07/18,00:19:00
36.3,40.3,952.8,689,27/07/18,00:19:10
37.6,40.3,952.8,691,27/07/18,00:19:20
37.9,40.3,952.6,711,27/07/18,00:19:30
38.5,40.3,952.8,693,27/07/18,00:19:40
38.4,40.3,952.8,695,27/07/18,00:19:50
37.6,40.3,952.9,694,27/07/18,00:20:00
36.5,40.3,952.9,688,27/07/18,00:20:10
35.8,40.3,952.9,686,27/07/18,00:20:20
37.5,40.3,952.9,698,27/07/18,00:20:30
37.4,40.3,952.8,699,27/07/18,00:20:40
36.5,40.3,952.9,693,27/07/18,00:20:50
35.4,40.3,952.9,695,27/07/18,00:21:00
36.3,40.3,952.9,694,27/07/18,00:21:10
36.3,40.3,952.9,696,27/07/18,00:21:20
34.3,40.3,952.9,693,27/07/18,00:21:30
36.8,40.3,952.8,694,27/07/18,00:21:40
37.4,40.3,952.9,696,27/07/18,00:21:50
36.3,40.3,952.8,695,27/07/18,00:22:00
35.9,40.3,952.9,695,27/07/18,00:22:10
36.2,40.3,952.8,690,27/07/18,00:22:20
37.0,40.3,952.9,699,27/07/18,00:22:30
37.3,40.3,952.9,698,27/07/18,00:22:40
39.0,40.3,952.8,696,27/07/18,00:22:50
39.1,40.3,952.9,683,27/07/18,00:23:00
37.5,40.3,952.9,689,27/07/18,00:23:10
36.1,40.3,952.9,687,27/07/18,00:23:20
34.4,40.3,952.9,691,27/07/18,00:23:30
33.2,40.3,952.6,719,27/07/18,00:23:40
33.2,40.3,953.1,677,27/07/18,00:23:50
35.1,40.3,952.9,693,27/07/18,00:24:00
37.4,40.3,952.9,693,27/07/18,00:24:10
37.8,40.3,952.9,702,27/07/18,00:24:20
36.9,40.3,952.9,696,27/07/18,00:24:30
37.6,40.3,952.9,695,27/07/18,00:24:40
38.0,40.3,952.9,692,27/07/18,00:24:50
36.7,40.3,952.8,690,27/07/18,00:25:00
35.4,40.3,952.9,686,27/07/18,00:25:10
35.4,40.3,952.9,694,27/07/18,00:25:20
36.4,40.3,952.9,689,27/07/18,00:25:30
36.1,40.3,952.7,709,27/07/18,00:25:40
37.1,40.3,952.9,687,27/07/18,00:25:50
39.5,40.3,952.9,692,27/07/18,00:26:00
39.0,40.3,952.8,695,27/07/18,00:26:10
37.5,40.3,952.9,695,27/07/18,00:26:20
38.6,40.3,952.8,692,27/07/18,00:26:30
41.4,40.3,952.9,691,27/07/18,00:26:40
38.4,40.3,952.9,691,27/07/18,00:26:50
35.3,40.3,952.9,687,27/07/18,00:27:00
36.9,40.3,952.8,692,27/07/18,00:27:10
37.0,40.3,952.9,692,27/07/18,00:27:20
37.3,40.3,952.8,693,27/07/18,00:27:30
37.4,40.3,952.9,685,27/07/18,00:27:40
36.0,40.3,952.9,693,27/07/18,00:27:50
37.1,40.3,952.8,686,27/07/18,00:28:00
39.5,40.3,952.8,694,27/07/18,00:28:10
37.8,40.3,952.8,689,27/07/18,00:28:20
35.2,40.3,952.8,689,27/07/18,00:28:30
37.3,40.3,952.8,691,27/07/18,00:28:40
39.0,40.3,952.8,695,27/07/18,00:28:50
38.2,40.3,952.8,692,27/07/18,00:29:00
36.8,40.3,952.8,697,27/07/18,00:29:10
34.0,40.3,952.8,687,27/07/18,00:29:20
35.0,40.3,952.8,695,27/07/18,00:29:30
36.3,40.3,952.8,688,27/07/18,00:29:40
33.5,40.3,952.8,683,27/07/18,00:29:50
31.0,40.3,952.8,698,27/07/18,00:30:00
32.5,40.3,952.9,695,27/07/18,00:30:10
34.7,40.3,952.9,694,27/07/18,00:30:20
36.0,40.3,952.9,695,27/07/18,00:30:30
35.0,40.3,952.9,687,27/07/18,00:30:40
33.1,40.3,952.9,692,27/07/18,00:30:50
34.9,40.3,952.8,697,27/07/18,00:31:00
35.3,40.3,952.8,693,27/07/18,00:31:10
35.3,40.3,952.8,696,27/07/18,00:31:20
35.9,40.3,952.9,689,27/07/18,00:31:30
36.0,40.3,952.9,689,27/07/18,00:31:40
36.4,40.3,952.9,699,27/07/18,00:31:50
35.6,40.3,952.8,691,27/07/18,00:32:00
33.8,40.3,952.8,689,27/07/18,00:32:10
34.5,40.3,952.8,697,27/07/18,00:32:20
36.3,40.3,952.9,690,27/07/18,00:32:30
35.0,40.3,952.8,690,27/07/18,00:32:40
33.5,40.3,952.9,694,27/07/18,00:32:50
32.5,40.3,952.8,693,27/07/18,00:33:00
32.0,40.3,952.8,690,27/07/18,00:33:10
34.5,40.3,952.8,690,27/07/18,00:33:20
37.0,40.3,952.8,697,27/07/18,00:33:30
37.2,40.3,952.8,701,27/07/18,00:33:40
36.0,40.3,952.8,694,27/07/18,00:33:50
34.6,40.3,952.8,696,27/07/18,00:34:00
33.9,40.3,952.9,693,27/07/18,00:34:10
35.1,40.3,952.9,689,27/07/18,00:34:20
36.3,40.3,952.9,690,27/07/18,00:34:30
35.3,40.3,952.8,693,27/07/18,00:34:40
34.9,40.3,952.9,695,27/07/18,00:34:50
35.1,40.3,952.8,687,27/07/18,00:35:00
33.3,40.3,952.9,698,27/07/18,00:35:10
31.5,40.3,952.9,696,27/07/18,00:35:20
31.9,40.3,952.9,685,27/07/18,00:35:30
35.1,40.3,952.8,689,27/07/18,00:35:40
36.9,40.3,952.9,689,27/07/18,00:35:50
35.5,40.3,952.8,686,27/07/18,00:36:00
36.5,40.3,952.8,692,27/07/18,00:36:10
36.4,40.3,952.9,702,27/07/18,00:36:20
36.2,40.3,952.8,691,27/07/18,00:36:30
37.4,40.2,952.9,691,27/07/18,00:36:40
38.4,40.2,952.9,693,27/07/18,00:36:50
38.0,40.2,952.9,687,27/07/18,00:37:00
37.1,40.2,952.8,689,27/07/18,00:37:10
37.2,40.2,952.9,699,27/07/18,00:37:20
37.4,40.2,952.8,688,27/07/18,00:37:30
37.4,40.2,952.8,700,27/07/18,00:37:40
39.1,40.2,952.8,692,27/07/18,00:37:50
40.3,40.2,952.8,699,27/07/18,00:38:00
39.9,40.2,952.9,688,27/07/18,00:38:10
40.1,40.2,952.8,689,27/07/18,00:38:20
39.3,40.2,952.8,695,27/07/18,00:38:30
39.2,40.2,952.9,687,27/07/18,00:38:40
40.8,40.2,952.8,691,27/07/18,00:38:50
39.9,40.2,952.8,688,27/07/18,00:39:00
38.1,40.2,952.8,689,27/07/18,00:39:10
39.7,40.2,952.8,690,27/07/18,00:39:20
40.5,40.2,952.9,690,27/07/18,00:39:30
39.6,40.2,952.8,690,27/07/18,00:39:40
39.0,40.2,952.8,687,27/07/18,00:39:50
39.2,40.2,952.8,690,27/07/18,00:40:00
38.9,40.2,952.8,689,27/07/18,00:40:10
37.8,40.2,952.8,692,27/07/18,00:40:20
37.9,40.2,952.9,688,27/07/18,00:40:30
38.5,40.2,952.8,688,27/07/18,00:40:40
39.9,40.2,952.8,695,27/07/18,00:40:50
40.2,40.2,952.8,698,27/07/18,00:41:00
39.5,40.2,952.8,693,27/07/18,00:41:10
39.0,40.2,952.8,697,27/07/18,00:41:20
39.9,40.2,952.8,690,27/07/18,00:41:30
39.9,40.2,952.8,690,27/07/18,00:41:40
38.8,40.2,952.8,697,27/07/18,00:41:50
39.3,40.2,952.8,688,27/07/18,00:42:00
40.4,40.2,952.8,685,27/07/18,00:42:10
41.4,40.2,952.8,694,27/07/18,00:42:20
41.0,40.2,952.8,689,27/07/18,00:42:30
39.8,40.2,952.8,691,27/07/18,00:42:40
40.1,40.2,952.8,683,27/07/18,00:42:50
38.3,40.2,952.8,690,27/07/18,00:43:00
35.9,40.2,952.8,689,27/07/18,00:43:10
37.4,40.2,952.8,685,27/07/18,00:43:20
37.8,40.2,952.8,689,27/07/18,00:43:30
38.8,40.2,952.8,695,27/07/18,00:43:40
41.2,40.2,952.8,687,27/07/18,00:43:50
40.2,40.2,952.8,694,27/07/18,00:44:00
39.5,40.2,952.8,688,27/07/18,00:44:10
40.5,40.2,952.8,684,27/07/18,00:44:20
40.0,40.2,952.8,687,27/07/18,00:44:30
39.6,40.2,952.7,691,27/07/18,00:44:40
40.2,40.2,952.8,689,27/07/18,00:44:50
40.6,40.2,952.6,701,27/07/18,00:45:00
40.7,40.2,952.7,689,27/07/18,00:45:10
39.4,40.1,952.8,687,27/07/18,00:45:20
37.3,40.1,952.8,692,27/07/18,00:45:30
36.6,40.1,952.8,694,27/07/18,00:45:40
37.2,40.1,952.7,696,27/07/18,00:45:50
38.0,40.1,952.8,694,27/07/18,00:46:00
37.6,40.1,952.8,682,27/07/18,00:46:10
38.8,40.1,952.8,691,27/07/18,00:46:20
38.6,40.1,952.8,691,27/07/18,00:46:30
38.9,40.1,952.8,691,27/07/18,00:46:40
40.5,40.1,952.8,688,27/07/18,00:46:50
38.1,40.1,952.8,692,27/07/18,00:47:00
38.6,40.1,952.8,691,27/07/18,00:47:10
40.9,40.1,952.8,688,27/07/18,00:47:20
